tradeDate,TDREI,closeIndex,k,m,net_value,net_value1,opt_type,order,order1,p,rtn,rtn1,symbol,theta,type
2010-11-03,,,,,,0.8179679251438597,,,,,,,,,
2010-11-04,,,,,,0.8179679251438597,,,,,,,,,
2010-11-05,,,,,,0.8179679251438597,,,,,,,,,
2010-11-08,,,,,,0.8179679251438597,,,,,,,,,
2010-11-09,,,,,,0.8179679251438597,,,,,,,,,
2010-11-10,,,,,,0.8179679251438597,,,,,,,,,
2010-11-11,,,,,,0.8179679251438597,,,,,,,,,
2010-11-12,,,,,,0.8179679251438597,,,,,,,,,
2010-11-15,,,,,,0.8179679251438597,,,,,,,,,
2010-11-16,,,,,,0.8179679251438597,,,,,,,,,
2010-11-17,,,,,,0.8179679251438597,,,,,,,,,
2010-11-18,,,,,,0.8179679251438597,,,,,,,,,
2010-11-19,,,,,,0.8179679251438597,,,,,,,,,
2010-11-22,,,,,,0.8179679251438597,,,,,,,,,
2010-11-23,,,,,,0.8179679251438597,,,,,,,,,
2010-11-24,,,,,,0.8179679251438597,,,,,,,,,
2010-11-25,,,,,,0.8179679251438597,,,,,,,,,
2010-11-26,,,,,,0.8179679251438597,,,,,,,,,
2010-11-29,,,,,,0.8179679251438597,,,,,,,,,
2010-11-30,,,,,,0.8179679251438597,,,,,,,,,
2010-12-01,,,,,,0.8179679251438597,,,,,,,,,
2010-12-02,,,,,,0.8179679251438597,,,,,,,,,
2010-12-03,,,,,,0.8179679251438597,,,,,,,,,
2010-12-06,,,,,,0.8179679251438597,,,,,,,,,
2010-12-07,,,,,,0.8179679251438597,,,,,,,,,
2010-12-08,,,,,,0.8179679251438597,,,,,,,,,
2010-12-09,,,,,,0.8179679251438597,,,,,,,,,
2010-12-10,,,,,,0.8179679251438597,,,,,,,,,
2010-12-13,,,,,,0.8179679251438597,,,,,,,,,
2010-12-14,180.85106382978725,19065.0,1.0,5.0,0.6124400930405958,0.8518653211939324,判断正确率,1.0,-1.0,3.0,-0.042440984429934714,0.04144098442993471,ZN,175.0,test
2010-12-15,,,,,,0.8518653211939324,,,,,,,,,
2010-12-16,,,,,,0.8518653211939324,,,,,,,,,
2010-12-17,,,,,,0.8518653211939324,,,,,,,,,
2010-12-20,,,,,,0.8518653211939324,,,,,,,,,
2010-12-21,,,,,,0.8518653211939324,,,,,,,,,
2010-12-22,,,,,,0.8518653211939324,,,,,,,,,
2010-12-23,,,,,,0.8518653211939324,,,,,,,,,
2010-12-24,,,,,,0.8518653211939324,,,,,,,,,
2010-12-27,,,,,,0.8518653211939324,,,,,,,,,
2010-12-28,,,,,,0.8518653211939324,,,,,,,,,
2010-12-29,,,,,,0.8518653211939324,,,,,,,,,
2010-12-30,,,,,,0.8518653211939324,,,,,,,,,
2010-12-31,,,,,,0.8518653211939324,,,,,,,,,
2011-01-04,,,,,,0.8518653211939324,,,,,,,,,
2011-01-05,,,,,,0.8518653211939324,,,,,,,,,
2011-01-06,,,,,,0.8518653211939324,,,,,,,,,
2011-01-07,,,,,,0.8518653211939324,,,,,,,,,
2011-01-10,,,,,,0.8518653211939324,,,,,,,,,
2011-01-11,,,,,,0.8518653211939324,,,,,,,,,
2011-01-12,,,,,,0.8518653211939324,,,,,,,,,
2011-01-13,,,,,,0.8518653211939324,,,,,,,,,
2011-01-14,,,,,,0.8518653211939324,,,,,,,,,
2011-01-17,,,,,,0.8518653211939324,,,,,,,,,
2011-01-18,,,,,,0.8518653211939324,,,,,,,,,
2011-01-19,,,,,,0.8518653211939324,,,,,,,,,
2011-01-20,,,,,,0.8518653211939324,,,,,,,,,
2011-01-21,-197.3913043478261,18810.0,1.0,5.0,0.6036360860068076,0.8396195058646371,判断正确率,-1.0,1.0,3.0,-0.013375295043273061,-0.014375295043273062,ZN,175.0,test
2011-01-24,,,,,,0.8396195058646371,,,,,,,,,
2011-01-25,,,,,,0.8396195058646371,,,,,,,,,
2011-01-26,,,,,,0.8396195058646371,,,,,,,,,
2011-01-27,,,,,,0.8396195058646371,,,,,,,,,
2011-01-28,,,,,,0.8396195058646371,,,,,,,,,
2011-01-31,,,,,,0.8396195058646371,,,,,,,,,
2011-02-01,,,,,,0.8396195058646371,,,,,,,,,
2011-02-09,,,,,,0.8396195058646371,,,,,,,,,
2011-02-10,,,,,,0.8396195058646371,,,,,,,,,
2011-02-11,,,,,,0.8396195058646371,,,,,,,,,
2011-02-14,,,,,,0.8396195058646371,,,,,,,,,
2011-02-15,,,,,,0.8396195058646371,,,,,,,,,
2011-02-16,,,,,,0.8396195058646371,,,,,,,,,
2011-02-17,,,,,,0.8396195058646371,,,,,,,,,
2011-02-18,,,,,,0.8396195058646371,,,,,,,,,
2011-02-21,,,,,,0.8396195058646371,,,,,,,,,
2011-02-22,,,,,,0.8396195058646371,,,,,,,,,
2011-02-23,,,,,,0.8396195058646371,,,,,,,,,
2011-02-24,,,,,,0.8396195058646371,,,,,,,,,
2011-02-25,,,,,,0.8396195058646371,,,,,,,,,
2011-02-28,,,,,,0.8396195058646371,,,,,,,,,
2011-03-01,,,,,,0.8396195058646371,,,,,,,,,
2011-03-02,,,,,,0.8396195058646371,,,,,,,,,
2011-03-03,,,,,,0.8396195058646371,,,,,,,,,
2011-03-04,,,,,,0.8396195058646371,,,,,,,,,
2011-03-07,,,,,,0.8396195058646371,,,,,,,,,
2011-03-08,,,,,,0.8396195058646371,,,,,,,,,
2011-03-09,,,,,,0.8396195058646371,,,,,,,,,
2011-03-10,,,,,,0.8396195058646371,,,,,,,,,
2011-03-11,,,,,,0.8396195058646371,,,,,,,,,
2011-03-14,,,,,,0.8396195058646371,,,,,,,,,
2011-03-15,,,,,,0.8396195058646371,,,,,,,,,
2011-03-16,,,,,,0.8396195058646371,,,,,,,,,
2011-03-17,,,,,,0.8396195058646371,,,,,,,,,
2011-03-18,,,,,,0.8396195058646371,,,,,,,,,
2011-03-21,,,,,,0.8396195058646371,,,,,,,,,
2011-03-22,,,,,,0.8396195058646371,,,,,,,,,
2011-03-23,176.85185185185185,18600.0,1.0,5.0,0.6097716087757412,0.8481536288484893,判断正确率,1.0,-1.0,3.0,-0.011164274322169043,0.010164274322169042,ZN,175.0,test
2011-03-24,,,,,,0.8481536288484893,,,,,,,,,
2011-03-25,,,,,,0.8481536288484893,,,,,,,,,
2011-03-28,,,,,,0.8481536288484893,,,,,,,,,
2011-03-29,,,,,,0.8481536288484893,,,,,,,,,
2011-03-30,,,,,,0.8481536288484893,,,,,,,,,
2011-03-31,,,,,,0.8481536288484893,,,,,,,,,
2011-04-01,,,,,,0.8481536288484893,,,,,,,,,
2011-04-06,,,,,,0.8481536288484893,,,,,,,,,
2011-04-07,,,,,,0.8481536288484893,,,,,,,,,
2011-04-08,,,,,,0.8481536288484893,,,,,,,,,
2011-04-11,,,,,,0.8481536288484893,,,,,,,,,
2011-04-12,,,,,,0.8481536288484893,,,,,,,,,
2011-04-13,,,,,,0.8481536288484893,,,,,,,,,
2011-04-14,,,,,,0.8481536288484893,,,,,,,,,
2011-04-15,-235.55555555555557,18270.0,1.0,5.0,0.5983433086241701,0.8322575882561999,判断正确率,-1.0,1.0,3.0,-0.01774193548387093,-0.01874193548387093,ZN,175.0,test
2011-04-18,,,,,,0.8322575882561999,,,,,,,,,
2011-04-19,,,,,,0.8322575882561999,,,,,,,,,
2011-04-20,,,,,,0.8322575882561999,,,,,,,,,
2011-04-21,,,,,,0.8322575882561999,,,,,,,,,
2011-04-22,,,,,,0.8322575882561999,,,,,,,,,
2011-04-25,,,,,,0.8322575882561999,,,,,,,,,
2011-04-26,,,,,,0.8322575882561999,,,,,,,,,
2011-04-27,,,,,,0.8322575882561999,,,,,,,,,
2011-04-28,,,,,,0.8322575882561999,,,,,,,,,
2011-04-29,,,,,,0.8322575882561999,,,,,,,,,
2011-05-03,,,,,,0.8322575882561999,,,,,,,,,
2011-05-04,,,,,,0.8322575882561999,,,,,,,,,
2011-05-05,,,,,,0.8322575882561999,,,,,,,,,
2011-05-06,,,,,,0.8322575882561999,,,,,,,,,
2011-05-09,,,,,,0.8322575882561999,,,,,,,,,
2011-05-10,,,,,,0.8322575882561999,,,,,,,,,
2011-05-11,,,,,,0.8322575882561999,,,,,,,,,
2011-05-12,,,,,,0.8322575882561999,,,,,,,,,
2011-05-13,,,,,,0.8322575882561999,,,,,,,,,
2011-05-16,,,,,,0.8322575882561999,,,,,,,,,
2011-05-17,,,,,,0.8322575882561999,,,,,,,,,
2011-05-18,,,,,,0.8322575882561999,,,,,,,,,
2011-05-19,,,,,,0.8322575882561999,,,,,,,,,
2011-05-20,,,,,,0.8322575882561999,,,,,,,,,
2011-05-23,,,,,,0.8322575882561999,,,,,,,,,
2011-05-24,,,,,,0.8322575882561999,,,,,,,,,
2011-05-25,,,,,,0.8322575882561999,,,,,,,,,
2011-05-26,,,,,,0.8322575882561999,,,,,,,,,
2011-05-27,,,,,,0.8322575882561999,,,,,,,,,
2011-05-30,,,,,,0.8322575882561999,,,,,,,,,
2011-05-31,,,,,,0.8322575882561999,,,,,,,,,
2011-06-01,,,,,,0.8322575882561999,,,,,,,,,
2011-06-02,,,,,,0.8322575882561999,,,,,,,,,
2011-06-03,,,,,,0.8322575882561999,,,,,,,,,
2011-06-07,,,,,,0.8322575882561999,,,,,,,,,
2011-06-08,,,,,,0.8322575882561999,,,,,,,,,
2011-06-09,,,,,,0.8322575882561999,,,,,,,,,
2011-06-10,,,,,,0.8322575882561999,,,,,,,,,
2011-06-13,,,,,,0.8322575882561999,,,,,,,,,
2011-06-14,,,,,,0.8322575882561999,,,,,,,,,
2011-06-15,,,,,,0.8322575882561999,,,,,,,,,
2011-06-16,,,,,,0.8322575882561999,,,,,,,,,
2011-06-17,,,,,,0.8322575882561999,,,,,,,,,
2011-06-20,,,,,,0.8322575882561999,,,,,,,,,
2011-06-21,,,,,,0.8322575882561999,,,,,,,,,
2011-06-22,,,,,,0.8322575882561999,,,,,,,,,
2011-06-23,,,,,,0.8322575882561999,,,,,,,,,
2011-06-24,,,,,,0.8322575882561999,,,,,,,,,
2011-06-27,,,,,,0.8322575882561999,,,,,,,,,
2011-06-28,,,,,,0.8322575882561999,,,,,,,,,
2011-06-29,,,,,,0.8322575882561999,,,,,,,,,
2011-06-30,,,,,,0.8322575882561999,,,,,,,,,
2011-07-01,,,,,,0.8322575882561999,,,,,,,,,
2011-07-04,,,,,,0.8322575882561999,,,,,,,,,
2011-07-05,,,,,,0.8322575882561999,,,,,,,,,
2011-07-06,202.02020202020202,18175.0,1.0,5.0,0.6008562195202146,0.8357528879139393,判断正确率,1.0,-1.0,3.0,-0.0051997810618500395,0.0041997810618500395,ZN,175.0,test
2011-07-07,,,,,,0.8357528879139393,,,,,,,,,
2011-07-08,,,,,,0.8357528879139393,,,,,,,,,
2011-07-11,,,,,,0.8357528879139393,,,,,,,,,
2011-07-12,,,,,,0.8357528879139393,,,,,,,,,
2011-07-13,,,,,,0.8357528879139393,,,,,,,,,
2011-07-14,,,,,,0.8357528879139393,,,,,,,,,
2011-07-15,,,,,,0.8357528879139393,,,,,,,,,
2011-07-18,,,,,,0.8357528879139393,,,,,,,,,
2011-07-19,,,,,,0.8357528879139393,,,,,,,,,
2011-07-20,,,,,,0.8357528879139393,,,,,,,,,
2011-07-21,,,,,,0.8357528879139393,,,,,,,,,
2011-07-22,,,,,,0.8357528879139393,,,,,,,,,
2011-07-25,,,,,,0.8357528879139393,,,,,,,,,
2011-07-26,,,,,,0.8357528879139393,,,,,,,,,
2011-07-27,,,,,,0.8357528879139393,,,,,,,,,
2011-07-28,,,,,,0.8357528879139393,,,,,,,,,
2011-07-29,,,,,,0.8357528879139393,,,,,,,,,
2011-08-01,,,,,,0.8357528879139393,,,,,,,,,
2011-08-02,,,,,,0.8357528879139393,,,,,,,,,
2011-08-03,-178.46153846153848,18395.0,1.0,5.0,0.6075284509647629,0.8450335386211321,判断正确率,-1.0,1.0,3.0,0.012104539202200781,0.01110453920220078,ZN,175.0,test
2011-08-04,,,,,,0.8450335386211321,,,,,,,,,
2011-08-05,,,,,,0.8450335386211321,,,,,,,,,
2011-08-08,,,,,,0.8450335386211321,,,,,,,,,
2011-08-09,,,,,,0.8450335386211321,,,,,,,,,
2011-08-10,,,,,,0.8450335386211321,,,,,,,,,
2011-08-11,,,,,,0.8450335386211321,,,,,,,,,
2011-08-12,,,,,,0.8450335386211321,,,,,,,,,
2011-08-15,347.3684210526316,17055.0,1.0,5.0,0.6511768683845666,0.9057457185509709,判断正确率,1.0,-1.0,3.0,-0.07284588203316122,0.07184588203316122,ZN,175.0,test
2011-08-16,,,,,,0.9057457185509709,,,,,,,,,
2011-08-17,,,,,,0.9057457185509709,,,,,,,,,
2011-08-18,,,,,,0.9057457185509709,,,,,,,,,
2011-08-19,,,,,,0.9057457185509709,,,,,,,,,
2011-08-22,,,,,,0.9057457185509709,,,,,,,,,
2011-08-23,,,,,,0.9057457185509709,,,,,,,,,
2011-08-24,,,,,,0.9057457185509709,,,,,,,,,
2011-08-25,,,,,,0.9057457185509709,,,,,,,,,
2011-08-26,,,,,,0.9057457185509709,,,,,,,,,
2011-08-29,,,,,,0.9057457185509709,,,,,,,,,
2011-08-30,,,,,,0.9057457185509709,,,,,,,,,
2011-08-31,,,,,,0.9057457185509709,,,,,,,,,
2011-09-01,,,,,,0.9057457185509709,,,,,,,,,
2011-09-02,,,,,,0.9057457185509709,,,,,,,,,
2011-09-05,,,,,,0.9057457185509709,,,,,,,,,
2011-09-06,-216.48351648351647,16855.0,1.0,5.0,0.642889492531901,0.8942185044237307,判断正确率,-1.0,1.0,3.0,-0.011726766344180573,-0.012726766344180573,ZN,175.0,test
2011-09-07,,,,,,0.8942185044237307,,,,,,,,,
2011-09-08,,,,,,0.8942185044237307,,,,,,,,,
2011-09-09,,,,,,0.8942185044237307,,,,,,,,,
2011-09-13,,,,,,0.8942185044237307,,,,,,,,,
2011-09-14,,,,,,0.8942185044237307,,,,,,,,,
2011-09-15,,,,,,0.8942185044237307,,,,,,,,,
2011-09-16,,,,,,0.8942185044237307,,,,,,,,,
2011-09-19,,,,,,0.8942185044237307,,,,,,,,,
2011-09-20,,,,,,0.8942185044237307,,,,,,,,,
2011-09-21,,,,,,0.8942185044237307,,,,,,,,,
2011-09-22,,,,,,0.8942185044237307,,,,,,,,,
2011-09-23,,,,,,0.8942185044237307,,,,,,,,,
2011-09-26,,,,,,0.8942185044237307,,,,,,,,,
2011-09-27,,,,,,0.8942185044237307,,,,,,,,,
2011-09-28,,,,,,0.8942185044237307,,,,,,,,,
2011-09-29,,,,,,0.8942185044237307,,,,,,,,,
2011-09-30,,,,,,0.8942185044237307,,,,,,,,,
2011-10-10,,,,,,0.8942185044237307,,,,,,,,,
2011-10-11,,,,,,0.8942185044237307,,,,,,,,,
2011-10-12,178.47222222222223,15205.0,1.0,5.0,0.7051814984815309,0.9808627334007165,判断正确率,1.0,-1.0,3.0,-0.09789380005932957,0.09689380005932957,ZN,175.0,test
2011-10-13,,,,,,0.9808627334007165,,,,,,,,,
2011-10-14,,,,,,0.9808627334007165,,,,,,,,,
2011-10-17,,,,,,0.9808627334007165,,,,,,,,,
2011-10-18,,,,,,0.9808627334007165,,,,,,,,,
2011-10-19,,,,,,0.9808627334007165,,,,,,,,,
2011-10-20,,,,,,0.9808627334007165,,,,,,,,,
2011-10-21,,,,,,0.9808627334007165,,,,,,,,,
2011-10-24,,,,,,0.9808627334007165,,,,,,,,,
2011-10-25,,,,,,0.9808627334007165,,,,,,,,,
2011-10-26,,,,,,0.9808627334007165,,,,,,,,,
2011-10-27,,,,,,0.9808627334007165,,,,,,,,,
2011-10-28,,,,,,0.9808627334007165,,,,,,,,,
2011-10-31,,,,,,0.9808627334007165,,,,,,,,,
2011-11-01,,,,,,0.9808627334007165,,,,,,,,,
2011-11-02,,,,,,0.9808627334007165,,,,,,,,,
2011-11-03,,,,,,0.9808627334007165,,,,,,,,,
2011-11-04,,,,,,0.9808627334007165,,,,,,,,,
2011-11-07,,,,,,0.9808627334007165,,,,,,,,,
2011-11-08,,,,,,0.9808627334007165,,,,,,,,,
2011-11-09,,,,,,0.9808627334007165,,,,,,,,,
2011-11-10,-436.2068965517241,14510.0,1.0,5.0,0.6722434237607762,0.9350479607880986,判断正确率,-1.0,1.0,3.0,-0.04570864847089773,-0.04670864847089773,ZN,175.0,test
2011-11-11,,,,,,0.9350479607880986,,,,,,,,,
2011-11-14,,,,,,0.9350479607880986,,,,,,,,,
2011-11-15,,,,,,0.9350479607880986,,,,,,,,,
2011-11-16,,,,,,0.9350479607880986,,,,,,,,,
2011-11-17,,,,,,0.9350479607880986,,,,,,,,,
2011-11-18,,,,,,0.9350479607880986,,,,,,,,,
2011-11-21,,,,,,0.9350479607880986,,,,,,,,,
2011-11-22,,,,,,0.9350479607880986,,,,,,,,,
2011-11-23,,,,,,0.9350479607880986,,,,,,,,,
2011-11-24,,,,,,0.9350479607880986,,,,,,,,,
2011-11-25,,,,,,0.9350479607880986,,,,,,,,,
2011-11-28,,,,,,0.9350479607880986,,,,,,,,,
2011-11-29,,,,,,0.9350479607880986,,,,,,,,,
2011-11-30,,,,,,0.9350479607880986,,,,,,,,,
2011-12-01,245.2830188679245,15800.0,1.0,5.0,0.6118059138551821,0.8509832181741991,判断正确率,1.0,-1.0,3.0,0.08890420399724319,-0.08990420399724319,ZN,175.0,test
2011-12-02,,,,,,0.8509832181741991,,,,,,,,,
2011-12-05,,,,,,0.8509832181741991,,,,,,,,,
2011-12-06,,,,,,0.8509832181741991,,,,,,,,,
2011-12-07,,,,,,0.8509832181741991,,,,,,,,,
2011-12-08,,,,,,0.8509832181741991,,,,,,,,,
2011-12-09,,,,,,0.8509832181741991,,,,,,,,,
2011-12-12,,,,,,0.8509832181741991,,,,,,,,,
2011-12-13,,,,,,0.8509832181741991,,,,,,,,,
2011-12-14,,,,,,0.8509832181741991,,,,,,,,,
2011-12-15,,,,,,0.8509832181741991,,,,,,,,,
2011-12-16,,,,,,0.8509832181741991,,,,,,,,,
2011-12-19,,,,,,0.8509832181741991,,,,,,,,,
2011-12-20,,,,,,0.8509832181741991,,,,,,,,,
2011-12-21,,,,,,0.8509832181741991,,,,,,,,,
2011-12-22,,,,,,0.8509832181741991,,,,,,,,,
2011-12-23,,,,,,0.8509832181741991,,,,,,,,,
2011-12-26,,,,,,0.8509832181741991,,,,,,,,,
2011-12-27,,,,,,0.8509832181741991,,,,,,,,,
2011-12-28,,,,,,0.8509832181741991,,,,,,,,,
2011-12-29,-191.76470588235296,14575.0,1.0,5.0,0.5637597886709094,0.784154105698848,判断正确率,-1.0,1.0,3.0,-0.07753164556962022,-0.07853164556962022,ZN,175.0,test
2011-12-30,,,,,,0.784154105698848,,,,,,,,,
2012-01-04,,,,,,0.784154105698848,,,,,,,,,
2012-01-05,,,,,,0.784154105698848,,,,,,,,,
2012-01-06,,,,,,0.784154105698848,,,,,,,,,
2012-01-09,,,,,,0.784154105698848,,,,,,,,,
2012-01-10,,,,,,0.784154105698848,,,,,,,,,
2012-01-11,,,,,,0.784154105698848,,,,,,,,,
2012-01-12,,,,,,0.784154105698848,,,,,,,,,
2012-01-13,234.02061855670104,15290.0,1.0,5.0,0.5355398883059297,0.744902014332451,判断正确率,1.0,-1.0,3.0,0.049056603773584895,-0.050056603773584896,ZN,175.0,test
2012-01-16,,,,,,0.744902014332451,,,,,,,,,
2012-01-17,,,,,,0.744902014332451,,,,,,,,,
2012-01-18,,,,,,0.744902014332451,,,,,,,,,
2012-01-19,,,,,,0.744902014332451,,,,,,,,,
2012-01-20,,,,,,0.744902014332451,,,,,,,,,
2012-01-30,,,,,,0.744902014332451,,,,,,,,,
2012-01-31,,,,,,0.744902014332451,,,,,,,,,
2012-02-01,,,,,,0.744902014332451,,,,,,,,,
2012-02-02,,,,,,0.744902014332451,,,,,,,,,
2012-02-03,,,,,,0.744902014332451,,,,,,,,,
2012-02-06,,,,,,0.744902014332451,,,,,,,,,
2012-02-07,,,,,,0.744902014332451,,,,,,,,,
2012-02-08,,,,,,0.744902014332451,,,,,,,,,
2012-02-09,,,,,,0.744902014332451,,,,,,,,,
2012-02-10,,,,,,0.744902014332451,,,,,,,,,
2012-02-13,,,,,,0.744902014332451,,,,,,,,,
2012-02-14,,,,,,0.744902014332451,,,,,,,,,
2012-02-15,,,,,,0.744902014332451,,,,,,,,,
2012-02-16,-322.5806451612903,15605.0,1.0,5.0,0.5460373807797145,0.7595033604878192,判断正确率,-1.0,1.0,3.0,0.02060170045781562,0.01960170045781562,ZN,175.0,test
2012-02-17,,,,,,0.7595033604878192,,,,,,,,,
2012-02-20,,,,,,0.7595033604878192,,,,,,,,,
2012-02-21,,,,,,0.7595033604878192,,,,,,,,,
2012-02-22,,,,,,0.7595033604878192,,,,,,,,,
2012-02-23,,,,,,0.7595033604878192,,,,,,,,,
2012-02-24,,,,,,0.7595033604878192,,,,,,,,,
2012-02-27,237.2093023255814,15950.0,1.0,5.0,0.533419385925753,0.7419525300290745,判断正确率,1.0,-1.0,3.0,0.02210829862223651,-0.02310829862223651,ZN,175.0,test
2012-02-28,,,,,,0.7419525300290745,,,,,,,,,
2012-02-29,,,,,,0.7419525300290745,,,,,,,,,
2012-03-01,,,,,,0.7419525300290745,,,,,,,,,
2012-03-02,,,,,,0.7419525300290745,,,,,,,,,
2012-03-05,,,,,,0.7419525300290745,,,,,,,,,
2012-03-06,-210.20408163265304,15760.0,1.0,5.0,0.5265317544190816,0.7323722714986991,判断正确率,-1.0,1.0,3.0,-0.011912225705329127,-0.012912225705329128,ZN,175.0,test
2012-03-07,,,,,,0.7323722714986991,,,,,,,,,
2012-03-08,,,,,,0.7323722714986991,,,,,,,,,
2012-03-09,,,,,,0.7323722714986991,,,,,,,,,
2012-03-12,,,,,,0.7323722714986991,,,,,,,,,
2012-03-13,309.5238095238095,16050.0,1.0,5.0,0.5163165038333469,0.7181635059064756,判断正确率,1.0,-1.0,3.0,0.01840101522842641,-0.01940101522842641,ZN,175.0,test
2012-03-14,,,,,,0.7181635059064756,,,,,,,,,
2012-03-15,,,,,,0.7181635059064756,,,,,,,,,
2012-03-16,,,,,,0.7181635059064756,,,,,,,,,
2012-03-19,,,,,,0.7181635059064756,,,,,,,,,
2012-03-20,,,,,,0.7181635059064756,,,,,,,,,
2012-03-21,,,,,,0.7181635059064756,,,,,,,,,
2012-03-22,-278.57142857142856,15600.0,1.0,5.0,0.5013240236706347,0.697309917001322,判断正确率,-1.0,1.0,3.0,-0.028037383177570097,-0.029037383177570097,ZN,175.0,test
2012-03-23,,,,,,0.697309917001322,,,,,,,,,
2012-03-26,,,,,,0.697309917001322,,,,,,,,,
2012-03-27,,,,,,0.697309917001322,,,,,,,,,
2012-03-28,,,,,,0.697309917001322,,,,,,,,,
2012-03-29,,,,,,0.697309917001322,,,,,,,,,
2012-03-30,,,,,,0.697309917001322,,,,,,,,,
2012-04-05,,,,,,0.697309917001322,,,,,,,,,
2012-04-06,,,,,,0.697309917001322,,,,,,,,,
2012-04-09,,,,,,0.697309917001322,,,,,,,,,
2012-04-10,,,,,,0.697309917001322,,,,,,,,,
2012-04-11,,,,,,0.697309917001322,,,,,,,,,
2012-04-12,,,,,,0.697309917001322,,,,,,,,,
2012-04-13,,,,,,0.697309917001322,,,,,,,,,
2012-04-16,,,,,,0.697309917001322,,,,,,,,,
2012-04-17,,,,,,0.697309917001322,,,,,,,,,
2012-04-18,,,,,,0.697309917001322,,,,,,,,,
2012-04-19,,,,,,0.697309917001322,,,,,,,,,
2012-04-20,,,,,,0.697309917001322,,,,,,,,,
2012-04-23,,,,,,0.697309917001322,,,,,,,,,
2012-04-24,,,,,,0.697309917001322,,,,,,,,,
2012-04-25,,,,,,0.697309917001322,,,,,,,,,
2012-04-26,,,,,,0.697309917001322,,,,,,,,,
2012-04-27,,,,,,0.697309917001322,,,,,,,,,
2012-05-02,210.25641025641028,15680.0,1.0,5.0,0.49825180721788387,0.6930366587920063,判断正确率,1.0,-1.0,3.0,0.00512820512820511,-0.00612820512820511,ZN,175.0,test
2012-05-03,,,,,,0.6930366587920063,,,,,,,,,
2012-05-04,,,,,,0.6930366587920063,,,,,,,,,
2012-05-07,,,,,,0.6930366587920063,,,,,,,,,
2012-05-08,,,,,,0.6930366587920063,,,,,,,,,
2012-05-09,-270.5882352941177,15340.0,1.0,5.0,0.4869496259174211,0.6773160415216529,判断正确率,-1.0,1.0,3.0,-0.02168367346938771,-0.02268367346938771,ZN,175.0,test
2012-05-10,,,,,,0.6773160415216529,,,,,,,,,
2012-05-11,,,,,,0.6773160415216529,,,,,,,,,
2012-05-14,,,,,,0.6773160415216529,,,,,,,,,
2012-05-15,,,,,,0.6773160415216529,,,,,,,,,
2012-05-16,,,,,,0.6773160415216529,,,,,,,,,
2012-05-17,,,,,,0.6773160415216529,,,,,,,,,
2012-05-18,,,,,,0.6773160415216529,,,,,,,,,
2012-05-21,,,,,,0.6773160415216529,,,,,,,,,
2012-05-22,,,,,,0.6773160415216529,,,,,,,,,
2012-05-23,,,,,,0.6773160415216529,,,,,,,,,
2012-05-24,,,,,,0.6773160415216529,,,,,,,,,
2012-05-25,,,,,,0.6773160415216529,,,,,,,,,
2012-05-28,,,,,,0.6773160415216529,,,,,,,,,
2012-05-29,,,,,,0.6773160415216529,,,,,,,,,
2012-05-30,,,,,,0.6773160415216529,,,,,,,,,
2012-05-31,,,,,,0.6773160415216529,,,,,,,,,
2012-06-01,,,,,,0.6773160415216529,,,,,,,,,
2012-06-04,,,,,,0.6773160415216529,,,,,,,,,
2012-06-05,,,,,,0.6773160415216529,,,,,,,,,
2012-06-06,,,,,,0.6773160415216529,,,,,,,,,
2012-06-07,,,,,,0.6773160415216529,,,,,,,,,
2012-06-08,,,,,,0.6773160415216529,,,,,,,,,
2012-06-11,,,,,,0.6773160415216529,,,,,,,,,
2012-06-12,,,,,,0.6773160415216529,,,,,,,,,
2012-06-13,,,,,,0.6773160415216529,,,,,,,,,
2012-06-14,,,,,,0.6773160415216529,,,,,,,,,
2012-06-15,,,,,,0.6773160415216529,,,,,,,,,
2012-06-18,279.48717948717945,14980.0,1.0,5.0,0.49789043804706246,0.692534017197719,判断正确率,1.0,-1.0,3.0,-0.023468057366362483,0.02246805736636248,ZN,175.0,test
2012-06-19,,,,,,0.692534017197719,,,,,,,,,
2012-06-20,,,,,,0.692534017197719,,,,,,,,,
2012-06-21,,,,,,0.692534017197719,,,,,,,,,
2012-06-25,-273.5294117647059,14555.0,1.0,5.0,0.4832668175576134,0.6721934887006127,判断正确率,-1.0,1.0,3.0,-0.02837116154873165,-0.02937116154873165,ZN,175.0,test
2012-06-26,,,,,,0.6721934887006127,,,,,,,,,
2012-06-27,,,,,,0.6721934887006127,,,,,,,,,
2012-06-28,,,,,,0.6721934887006127,,,,,,,,,
2012-06-29,,,,,,0.6721934887006127,,,,,,,,,
2012-07-02,,,,,,0.6721934887006127,,,,,,,,,
2012-07-03,177.68595041322314,14850.0,1.0,5.0,0.4729887234518733,0.6578973117583442,判断正确率,1.0,-1.0,3.0,0.02026794915836483,-0.02126794915836483,ZN,175.0,test
2012-07-04,,,,,,0.6578973117583442,,,,,,,,,
2012-07-05,,,,,,0.6578973117583442,,,,,,,,,
2012-07-06,,,,,,0.6578973117583442,,,,,,,,,
2012-07-09,,,,,,0.6578973117583442,,,,,,,,,
2012-07-10,,,,,,0.6578973117583442,,,,,,,,,
2012-07-11,-187.17948717948718,14655.0,1.0,5.0,0.46630477169319484,0.6486003588376379,判断正确率,-1.0,1.0,3.0,-0.013131313131313105,-0.014131313131313106,ZN,175.0,test
2012-07-12,,,,,,0.6486003588376379,,,,,,,,,
2012-07-13,,,,,,0.6486003588376379,,,,,,,,,
